Review_ID,review_number,review_date,review_ratings,reviews.title
2118,2,2018-06-30T18:53:43Z,"2.5,4,3,5,4.5,4,4.5,4.5,4.5,4.5","Great hotel...except for fees, fees, fees"
2119,2,2018-06-30T18:53:43Z,,Good stay
2120,1,2018-06-30T18:53:43Z,"3.5,3.5,4,4,4,4,4.5,5,4.5,4,4,4",Nice stay.
2121,2,2018-06-30T18:53:43Z,,Complete and picture perfect!
2122,2,2018-06-30T18:53:43Z,"3,4,4,4,4.5,4,4,4.5,4,4.5,4.5,4",Amazing experience
2123,10,2018-06-30T18:53:43Z,"3.5,4,3,4,4.5,5,4,4,4.5,4,4.5,3.5",7pm
2124,1,2018-06-30T18:53:43Z,,Great hotel for the family and for the Hyatt loyalist
2125,1,2018-06-30T18:53:43Z,,Nice property
2126,0,2018-06-30T18:53:43Z,,Beautiful
2127,26,2018-06-30T18:53:43Z,"3.5,4.5,4,4,4.5,4,4.5,4,4,4,4,3.5",Close to all things Orlando
2128,1,2018-06-30T18:53:43Z,"4.5,4.5,3.5,4,4,4,4,4,4.5,4,4.5,3.5",Great place and great location
2129,10,2018-06-30T18:53:43Z,"4,4,4.5,4,4,4,4,4,4.5,4.5,4,4","Family, convention, wedding, product launch"
2130,6,2018-06-30T18:53:43Z,,Fantastic Place for Family - Regency Club Lounge so worth it!!!!!
2131,2,2018-06-30T18:53:43Z,,One of the best hotels in orlando
2132,1,2018-06-30T18:53:43Z,"3.5,3,3.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,3.5",Awesome Hotel
2133,0,2018-06-30T18:53:43Z,,"Slow service, not worth waiting for"
2134,36,2018-06-30T18:53:43Z,,Relaxing Resort
2135,4,2018-06-30T18:53:43Z,,Awesome Family resort!!
2136,9,2018-06-30T18:53:43Z,,"Cool place, great for the price especially"
2137,2,2018-06-30T18:51:41Z,,"Great price, indoor pool and hot tub!"
2138,9,2018-06-30T18:51:41Z,,Graduation
2139,21,2018-06-30T18:46:30Z,"3.5,4,4,4.5,4,4,4,4.5,4,4,4",Working and wished I was playing
2140,8,2018-06-30T18:02:00Z,,"Great place, friendly staff"
2141,1,2018-06-30T17:52:37Z,,Ausome! home away from home..! for last 4 weeks ! Thank You residence Inn of Bloomingdale Illinois
2142,2,2018-06-29T19:36:22Z,,Great stay!
2143,2,2018-06-29T19:36:22Z,,Unusual hotel in the heart of Portland
2144,1,2018-06-29T19:36:22Z,,Perfect Hotel! Spotless and Modern
2145,1,2018-06-29T19:36:22Z,,24 Hrs in Portland
2146,6,2018-06-29T19:36:22Z,,"Perfect location, friendly staff"
2147,1,2018-06-29T19:35:18Z,"3,4,3,4.5,3,3,3,4.5,3.5,4.5,4",Just one year later - just wanted to add
2148,2,2018-06-29T19:35:18Z,,Best Resort So Far
2149,1,2018-06-29T19:35:18Z,,Beautiful hotel
2150,6,2018-06-29T19:35:18Z,,A HEARTY VACATION
2151,1,2018-06-29T19:35:18Z,,Best Las Vegas Hotel
2152,1,2018-06-29T19:35:18Z,,Do not go to Liquid pool club
2153,20,2018-06-29T19:35:18Z,,Best hotel on the Strip!
2154,1,2018-06-29T19:35:18Z,,"Beautiful hotel but very, very busy"
2155,5,2018-06-29T19:35:18Z,,Great New Hotel
2156,1,2018-06-29T19:35:18Z,"4,4.5,3.5,5,4.5,4,4.5,5,4.5,4.5,4.5,4.5",But do it right
2157,9,2018-06-29T19:35:18Z,,Up Scale and not as busy as other strip hotels
2158,1,2018-06-29T19:35:18Z,"4,3.5,4,3.5,4.5,4.5,4.5,4,4.5,4.5,4,4.5",The best in Vegas!
2159,4,2018-06-29T19:35:18Z,,"Great view, location and room"
2160,2,2018-06-29T19:35:18Z,,One of the cleanest hotels in Vegas.....
2161,5,2018-06-29T19:35:18Z,,Return to Paradise!
2162,6,2018-06-29T19:35:18Z,,Loved this place!
2163,5,2018-06-29T19:35:18Z,"4,3,4,3.5,4,3,4.5,4,4,4",Fabulous High Tech Hotel
2164,1,2018-06-29T19:35:18Z,,My getatay
2165,1,2018-06-29T19:35:18Z,,Another perfect trip
2166,2,2018-06-29T19:35:18Z,,Aria NOT
2167,11,2018-06-29T19:35:18Z,,Jazzy super-large hotel
2168,3,2018-06-29T19:35:18Z,,Best value for nicest room
2169,43,2018-06-29T19:35:18Z,"3.5,4.5,4.5,4,4,4,4.5,4,4.5,4.5,4,4.5",Fabulous... This TEXAN (not the football team) was extremely pleased!
2170,10,2018-06-29T19:35:18Z,"4,4.5,3.5,5,4.5,4,5,4.5,4.5,4.5,4.5",Stay at the Aria - Incredible
2171,4,2018-06-29T19:35:18Z,,Second visit
2172,2,2018-06-29T19:35:18Z,,Attractive Hotel In Las Vegas
2173,1,2018-06-29T19:35:18Z,,Amazing Hotel and Casino
2174,2,2018-06-29T19:35:18Z,,Fantastic Las Vegas experience
2175,6,2018-06-29T19:35:18Z,,Consistently bad service that left us hungry for some decent hospitality
2176,3,2018-06-29T19:35:18Z,,"Great service, techno-savvy room"
2177,1,2018-06-29T19:35:18Z,,Great location and nice hotel
2178,1,2018-06-29T19:35:18Z,,second visit amazing
2179,1,2018-06-29T19:35:18Z,,High Quality Hotel and Staff
2180,7,2018-06-29T19:35:18Z,"4.5,5,4.5,4.5,4,5,5,4.5,4.5,4,4,4.5",Great but not as great as the first time
2181,1,2018-06-29T19:35:18Z,,Hands Down One of the Best Hotels in Vegas
2182,1,2018-06-29T19:35:18Z,,AMAZING!!!! OMG! The BEDS and PILLOWS
2183,1,2018-06-29T19:35:18Z,,Excellent stay for a getaway.
2184,4,2018-06-29T19:35:18Z,,GREAT HOTEL ON VEGAS STRIP
2185,1,2018-06-29T19:35:18Z,"4,4,4.5,4,5,4,4.5,4,4.5,4",Nice hotel but very expensive for food drink
2186,2,2018-06-29T19:35:18Z,,I highly recommend The Aria
2187,8,2018-06-29T19:35:18Z,,ARIA IS 1
2188,1,2018-06-29T19:35:18Z,,Awesome hotel
2189,1,2018-06-29T19:35:18Z,,TOWER Suites vs SKY Suites
2190,3,2018-06-29T19:35:18Z,,Exceeds Expectations
2191,1,2018-06-29T19:35:18Z,,Lots to like........
2192,8,2018-06-29T19:35:18Z,,Anniversary Bliss
2193,1,2018-06-29T19:35:18Z,,lovely stay with friends
2194,1,2018-06-29T19:35:18Z,,Las Vegas for NBA Summer Games
2195,2,2018-06-29T19:35:18Z,,great hotel
2196,9,2018-06-29T19:35:18Z,,Amazing
2197,1,2018-06-29T19:35:18Z,"4.5,4,4.5,3.5,4.5,4.5,4,4.5,4.5,4,4,4.5",What housekeeping
2198,1,2018-06-29T19:35:18Z,,Best hotel I've visited so far.....all premium amenities and service
2199,1,2018-06-29T19:35:18Z,,Great stay for our honeymoon
2200,4,2018-06-29T19:35:18Z,,Lovely Property
2201,1,2018-06-29T19:35:18Z,"4.5,4,4.5,5,5,4,4.5,4,4.5,4,4.5,4",Excellent hotel...shame about the resort tax
2202,1,2018-06-29T19:35:18Z,,Amazing Place...SLOOOOWWWW CHECK IN
2203,1,2018-06-29T19:35:18Z,,"Very, very nice!"
2204,1,2018-06-29T19:35:18Z,,Mid week get away.
2205,2,2018-06-29T19:35:18Z,"3.5,3,3.5,4.5,4.5,5,4.5,5,4.5,4,4.5,4.5",Room with a view
2206,1,2018-06-29T19:35:18Z,,"Stylish, modern and slick"
2207,1,2018-06-29T19:35:18Z,,Chic and Modern
2208,1,2018-06-29T19:35:18Z,,A Good Night
2209,1,2018-06-29T19:35:18Z,,Aria is the Ultimate experience
2210,1,2018-06-29T19:35:18Z,,Great Value
2211,1,2018-06-29T19:35:18Z,,Amazing hotel in fab location!
2212,34,2018-06-29T19:35:18Z,"3.5,4.5,2.5,3.5,4,4,5,4,4,4,3.5",High Tech Comfortable
2213,1,2018-06-29T19:35:18Z,"3.5,4,4.5,4.5,4,4.5,4.5,4.5,4.5,4,4",Hmm
2214,1,2018-06-29T19:35:18Z,,The Future Is Now
2215,1,2018-06-29T19:35:18Z,"4,3,4,3.5,4,4,3,4.5,4,4,4",Large time
2216,2,2018-06-29T19:35:18Z,,Great comtemporary hotel
2217,1,2018-06-29T19:35:18Z,,Amazing
2218,1,2018-06-29T19:35:18Z,,Second fantastic stay
2219,2,2018-06-29T19:35:18Z,,Pleasantly Surprised
2220,5,2018-06-29T19:35:18Z,,Outstanding service at the Aria
2221,1,2018-06-29T19:35:18Z,,A good and new(ish) resort hotel but overloaded
2222,3,2018-06-29T19:35:18Z,,Exceptional stay at the Aria
2223,2,2018-06-29T19:35:18Z,,Excellent hotel
2224,1,2018-06-29T19:35:18Z,,Loved the Aria! Will be back
2225,3,2018-06-29T19:35:18Z,,Great Hotel!
2226,1,2018-06-29T19:35:18Z,"3.5,2.5,3,4,4,4,4,4.5,4,4,4.5","Very good friendly, courteous and knowledgeable staff(s)"
2227,1,2018-06-29T19:35:18Z,,Beautiful Hotel
2228,2,2018-06-29T19:35:18Z,,The Best
2229,1,2018-06-29T19:35:18Z,,Hotel Needs A Little Help
2230,6,2018-06-29T19:35:18Z,,Great Stay
2231,4,2018-06-29T19:35:18Z,,Great Location and view
2232,3,2018-06-29T19:35:18Z,,Relaxing and Fun Time!
2233,8,2018-06-29T19:35:18Z,,Luxury for Work Travel
2234,2,2018-06-29T19:35:18Z,,Can't wait to go back!! Perfect location!
2235,4,2018-06-29T19:35:18Z,,Not 5 Star Lacks Value for Money
2236,3,2018-06-29T19:35:18Z,,Outstanding
2237,2,2018-06-29T19:35:18Z,,Great Resort but showing some signs of corporate bean counting.
2238,2,2018-06-29T19:35:18Z,,Excellent Choice for Relaxation
2239,3,2018-06-29T19:35:18Z,,Luxury: Cococure
2240,2,2018-06-29T19:35:18Z,,Aria
2241,1,2018-06-29T19:35:18Z,"4.5,4,4.5,4,4.5,4.5,4.5,4,4.5,4,4,4",Very nice!
2242,1,2018-06-29T19:35:18Z,,Weekend getaway
2243,1,2018-06-29T19:35:18Z,,Happy Birthday to me!
2244,6,2018-06-29T19:35:18Z,"4.5,4,3.5,4,4.5,5,4,4.5,4,4,4.5,3.5",DISAPPOINTING DO NOT RECOMMEND IT
2245,2,2018-06-29T19:35:18Z,"4,4,4,3.5,5,4,4.5,4,4.5,4,4,4",Superb hotel on the Strip
2246,3,2018-06-29T19:35:18Z,,30 year anniversary trip to Las Vegas
2247,1,2018-06-29T19:35:18Z,"4,5,4.5,5,4,4.5,4.5,4.5,4,4.5,3.5,3.5",Amazing!
2248,2,2018-06-29T19:35:18Z,"4,4,4.5,3.5,4,3,4.5,4.5,4,4.5","Beautiful high end hotel, just leave plenty of time for check in/out!"
2249,1,2018-06-29T19:35:18Z,,DONT STAY IN THE ARIA!!
2250,1,2018-06-29T19:35:18Z,"4,3.5,3.5,3,4.5,4.5,4,4,4.5,4.5,3.5,4.5",fab hotel
2251,18,2018-06-29T19:35:18Z,"4,4.5,5,4.5,4.5,4,4,4,4.5,4.5,3.5",Fantastic Vegas Hotel!
2252,1,2018-06-29T19:35:18Z,"4,4.5,4.5,4,5,4,4.5,5,4,4,4,4.5",Beautiful modern
2253,27,2018-06-29T19:35:18Z,"4,3.5,3,3,5,4,4.5,4,4.5,4.5,4.5,4.5",Perfect except for...
2254,1,2018-06-29T19:35:18Z,,Good location
2255,1,2018-06-29T19:35:18Z,"4,3.5,3,4.5,4,4,4.5,4.5,5,4.5,4.5,3",Must stay! Wish I didn't have to leave!
2256,20,2018-06-29T19:35:18Z,"2.5,4.5,4,3.5,5,4.5,4,4,4,4,4",Wonderful Stay
2257,0,2018-06-29T19:35:18Z,,Excellent Hotel
2258,0,2018-06-29T19:35:18Z,"3.5,4.5,4,3,4.5,4.5,4.5,4,4,4,4.5,4.5",Great Vibe
2259,4,2018-06-29T19:35:18Z,,The best modern resort In Vegas!
2260,4,2018-06-29T19:35:18Z,"3.5,4.5,4.5,4,4.5,4.5,4,4,4.5,4.5,4.5,4.5",Loved it!
2261,31,2018-06-29T19:35:18Z,"4,4.5,4,4,5,4.5,4,4,4.5,4,4,3.5",Nice hotel
2262,1,2018-06-29T19:35:18Z,,Bliss
2263,1,2018-06-29T19:35:18Z,,Great Hotel
2264,12,2018-06-29T19:35:18Z,"4,3.5,3.5,3.5,4,4,4,4.5,4.5,3.5,4.5,4",The Perfect Wedding
2265,2,2018-06-29T19:35:18Z,,Great place to stay
2266,1,2018-06-29T19:35:18Z,,ARIA 1/16
2267,0,2018-06-29T19:35:18Z,,Top Notch Property for Poker
2268,2,2018-06-29T19:35:18Z,,A disgrace
2269,1,2018-06-29T19:35:18Z,"4.5,4,3.5,4,4.5,4.5,4,4.5,4,4.5,4,4",Anniversary vacation
2270,1,2018-06-29T19:35:18Z,,150 a day is ridiculous
2271,1,2018-06-29T19:35:18Z,"4,3.5,4.5,3,4,4.5,4.5,3.5,4.5,3.5,4,5",nice place to stay!
2272,2,2018-06-29T19:35:18Z,,Great Location-Nice Hotel
2273,2,2018-06-29T19:35:18Z,,Awesome Hotel
2274,1,2018-06-29T19:35:18Z,,as advertised
2275,1,2018-06-29T19:35:18Z,,A very nice hotel
2276,0,2018-06-29T19:35:18Z,,second time at resort
2277,0,2018-06-29T19:35:18Z,"3.5,3,3.5,4.5,4.5,5,4.5,5,4.5,4,4.5,3.5",vacation
2278,1,2018-06-29T19:35:18Z,"4,3.5,2.5,4.5,4.5,4,3.5,4,4,4,4,4",My new favorite hotel on the strip
2279,2,2018-06-29T19:35:18Z,,Luxury from Check-In
2280,3,2018-06-29T19:35:18Z,"3.5,2.5,4.5,3.5,4,4.5,4,4.5,4,4,4,3.5",Great Hotel!
2281,1,2018-06-29T19:35:18Z,,Wonderful rooms with lots of space. Nice pools and a good choice of restaurants.
2282,7,2018-06-29T19:35:18Z,"4,4.5,3.5,4.5,4,4.5,4.5,4.5,4,4,4,4.5",Great Location and Value
2283,3,2018-06-29T19:35:18Z,"3.5,4,4,4,4,4.5,4,4,4.5,4,3.5,4",Didn't Leave
2284,2,2018-06-29T19:35:18Z,,Aria awesome as always.
2285,4,2018-06-29T19:35:18Z,"3,4,3.5,4,4,4,4.5,4,4.5,4.5,4,4","Good place, needs work"
2286,25,2018-06-29T19:26:57Z,"4,4.5,4.5,4,4.5,4.5,4.5,4.5,4,4,4,4.5",Wonderful Family Wedding
2287,1,2018-06-29T19:26:57Z,,Excellent hotel
2288,15,2018-06-29T19:26:57Z,,1st Time at a Staybridge - I'd Stay Again
2289,7,2018-06-29T19:25:41Z,,Wedding Trip
2290,8,2018-06-29T19:25:41Z,"4,4.5,4.5,4.5,4,2,1,4,4,4,3.5",Great party hotel for my bachelor party
2291,1,2018-06-29T19:25:41Z,"4,3.5,3.5,3.5,4.5,4.5,4,4,4.5,4.5,3.5,4.5",Swanky hotel in the heart of Austin
2292,1,2018-06-29T19:23:27Z,,Really ok.
2293,1,2018-06-29T19:23:27Z,,Most terrible hotel experience.
2294,2,2018-06-29T19:23:27Z,,Comfort Quiet in Rancho
2295,1,2018-06-29T19:23:27Z,,Best place ever!
2296,1,2018-06-29T19:23:02Z,"4,4.5,4,4,4,4,4.5,4.5,4.5,4.5,4,4","Perfect Location, Good Hotel"
2297,10,2018-06-29T19:23:02Z,,Only needed a bed but got an experience instead
2298,1,2018-06-29T19:23:02Z,,Great location and stay
2299,3,2018-06-29T19:23:02Z,,Hotel Lincoln
2300,5,2018-06-29T19:23:02Z,,Hotel Lincoln
2301,6,2018-06-29T19:23:02Z,,"Great Location, Amazing Staff"
2302,274,2018-06-29T19:23:02Z,"4,3.5,4,4,4.5,4,4,4,4,4,3.5",Night and day above the other
2303,0,2018-06-29T19:23:02Z,"4.5,4,4,3.5,4,4,4,4,4.5,4,4",Room was disappointing
2304,2,2018-06-26T20:13:22Z,,Good stay
2305,2,2018-06-26T20:13:19Z,,"PLEASE,AVOID THIS PLACE"
2306,1,2018-06-26T03:05:42Z,,Could not have been treated more poorly
2307,1,2018-06-26T03:05:42Z,,Satisfied
2308,1,2018-06-26T03:05:42Z,,Nice Stay
2309,35,2018-06-26T03:04:02Z,"3.5,4.5,3,4.5,5,4.5,4.5,3.5,5,4.5,4.5,3",Wedding
2310,1,2018-06-26T03:04:02Z,,Very nice hotel
2311,1,2018-06-26T03:04:02Z,,Total Relaxation
2312,1,2018-06-26T03:04:02Z,,Great Place in the Quarter
2313,7,2018-06-26T03:04:02Z,"4.5,4.5,4,3,4,4.5,4,4.5,4.5,4,4,4",Birthday celebrations start at the Omni Royal
2314,1,2018-06-26T03:04:02Z,,Do not stay here
2315,1,2018-06-26T03:04:02Z,"4,3,3,2.5,4,3,2,4.5,4.5,4.5,4.5",Centrally located and classic
2316,6,2018-06-26T03:04:02Z,,Great place to stay.
2317,5,2018-06-26T03:04:02Z,,Great Hotel
2318,1,2018-06-26T03:04:02Z,"3.5,3,3.5,4.5,4.5,4.5,3.5,4.5,4.5,4.5,4.5,4.5",Well worth the cost!
2319,4,2018-06-26T03:04:02Z,,Good Experience- TINY Rooms
2320,2,2018-06-26T03:04:02Z,,The only place we stay in NOLA!
2321,1,2018-06-26T03:04:02Z,,Great Pool and Views!
2322,24,2018-06-26T03:04:02Z,"4,4,3,4.5,4,4,4,4,5,4.5,4.5,3",Excellent Hotel in French Quarter
2323,1,2018-06-26T03:04:02Z,,The ONLY place to stay in New Orleans!
2324,1,2018-06-26T03:04:02Z,,Best Location for everything NOLA!
2325,1,2018-06-26T03:04:02Z,,Great Location in French Quarter
2326,1,2018-06-26T03:04:02Z,"4.5,3.5,4,4,4.5,4.5,4,4.5,4,4,4",Should be a 5 star
2327,4,2018-06-26T03:04:02Z,,A respite from the bustle of Bourbon Street
2328,1,2018-06-26T03:04:02Z,,The hotel is impeccable in every way
2329,1,2018-06-26T03:04:02Z,,Very nice place to stay
2330,1,2018-06-26T03:04:02Z,,Omnificent
2331,1,2018-06-26T03:04:02Z,,Location is good!
2332,1,2018-06-26T03:04:02Z,,Naomi
2333,6,2018-06-26T03:04:02Z,,Perfect location
2334,1,2018-06-26T03:04:02Z,,Wonderful Hotel with the Perfect Location!
2335,3,2018-06-26T03:04:02Z,,This is the place to stay.....stop searching!!
2336,1,2018-06-26T03:04:02Z,,Enjoyed My Stay
2337,55,2018-06-26T03:04:02Z,"4.5,4,4,4.5,4.5,4.5,4,4.5,4.5,4,4","Perfect stay, except for cigarette smoking issues"
2338,1,2018-06-26T03:04:02Z,,Walk ANYWHERE in the French Quarter from this Historic Hotel
2339,3,2018-06-26T03:04:02Z,"4,3.5,3.5,4,4.5,4.5,4,3.5,4.5,4,4.5,3.5",Great location!
2340,5,2018-06-26T03:04:02Z,,Fun In New Orleans
2341,7,2018-06-26T03:04:02Z,,One of the best stays I've ever had!
2342,1,2018-06-26T03:04:02Z,"3.5,5,3,3.5,4,4,4.5,4.5,4.5,4.5",Great Value in NOLA
2343,1,2018-06-26T03:04:02Z,"3.5,4,3.5,4.5,4,4.5,4.5,5,4.5,4.5,4.5,4.5",Met all of our expectations....and a lot more!!!
2344,1,2018-06-26T03:04:02Z,,You won't find better in the French Quarter
2345,1,2018-06-26T03:04:02Z,"4,4.5,3,4,4.5,4,4.5,4,4,4,4,5",Wedding Weekend
2346,1,2018-06-26T03:04:02Z,,Good for pleasure but not business
2347,2,2018-06-26T03:04:02Z,,Awesome Anniversary
2348,3,2018-06-26T03:04:02Z,,"Service, location fabulous"
2349,2,2018-06-26T03:04:02Z,,Excellent!!
2350,1,2018-06-26T03:04:02Z,,Old town New Orleans
2351,1,2018-06-26T03:04:02Z,,Zero Stars. Awful Start to New Orleans trip
2352,1,2018-06-26T03:04:02Z,,Royal Palace
2353,3,2018-06-25T23:29:56Z,"4.5,4.5,3.5,4,4.5,4.5,4,4,4.5,4,4,4",Nice room
2354,5,2018-06-25T23:29:56Z,,Not Worth the Cost
2355,1,2018-06-25T23:29:56Z,"3.5,3,3.5,4.5,4.5,4.5,4,4,4.5,4.5,4.5,4.5",Good offer for the price!
2356,4,2018-06-25T23:29:56Z,,"Some good, some bad."
2357,1,2018-06-25T23:29:56Z,,Lavatory very small for a large bathroom.
2358,9,2018-06-25T23:29:56Z,,Bed very comfy!
2359,5,2018-06-25T23:29:56Z,,Clean convenient location
2360,1,2018-06-25T23:29:56Z,"3.5,3,3.5,2,4,4.5,4.5,4.5,4.5",Quiet respite spot in a busy part of town!
2361,1,2018-06-25T23:29:56Z,,"excellent hotel in great position, very friendly efficient..."
2362,1,2018-06-25T23:29:56Z,"3.5,3,3.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,3.5,4.5",The bed was so uncomfortable that I am still soar ...
2363,14,2018-06-25T09:01:00Z,"4,5,4,5,4.5,4.5,4.5,4.5,4.5,4,4,3.5",Bad Corporate Meeting Place
2364,1,2018-06-25T09:00:46Z,,It's a decent place as a very good rate.
2365,5,2018-06-25T09:00:46Z,"4.5,4.5,4.5,4.5,4.5,4.5,4.5,4,4,4,4,4.5",Decent Stay
2366,7,2018-06-25T09:00:46Z,"4.5,4.5,5,3,4.5,4.5,4.5,4,4.5,4.5,4.5,4",Outstanding service
2367,2,2018-06-25T09:00:39Z,"3.5,4,4,4.5,4,4.5,4.5,4.5,4,4,4.5",Was Good not Great
2368,0,2018-06-25T09:00:39Z,"4.5,4,4,4.5,4.5,4,4.5,4.5,4.5,4.5,4,4",Traveling
2369,0,2018-06-25T09:00:39Z,,Dirty carpet and noisy
2370,4,2018-06-25T09:00:39Z,,Definitely Not Worth the Money
2371,7,2018-06-25T09:00:39Z,"4,4,4,3.5,4.5,4.5,4.5,4,4,4,4.5,4",Rude staff
2372,1,2018-06-25T09:00:39Z,,Really Nice
2373,1,2018-06-25T09:00:39Z,,Good for just passing through
2374,1,2018-06-25T09:00:39Z,,great staff
2375,1,2018-06-25T09:00:39Z,,travelodge is the place
2376,1,2018-06-25T09:00:39Z,,fabulas rates
2377,1,2018-06-25T09:00:38Z,,Smells Like Bacon
2378,1,2018-06-25T09:00:38Z,"4,3,4,3.5,4,3,4.5,4,4,4",Thoroughly Enjoyable place
2379,9,2018-06-25T09:00:38Z,"4,3.5,4,4,4,4,4.5,4.5,4,4,4",Wonderful place to stay
2380,5,2018-06-25T09:00:38Z,,A wonderful experience!
2381,2,2018-06-25T09:00:32Z,,Unbelievably outstanding staff
2382,11,2018-06-25T09:00:25Z,"4,3.5,4.5,3.5,4.5,4,4.5,4,4,4.5,3.5,4",Terrific place to stay on the Oregon Coast.
2383,11,2018-06-25T09:00:25Z,,All We Lacked Was Sunshine
2384,1,2018-06-25T09:00:21Z,,Good Hotel great price
2385,1,2018-06-25T09:00:21Z,,"Good location, but lacking in updates"
2386,4,2018-06-25T09:00:16Z,,Nice SLO hotel
2387,1,2018-06-25T09:00:16Z,,La Cuesta vs. La Costly
2388,3,2018-06-25T09:00:16Z,,The BEST!
2389,1,2018-06-25T09:00:16Z,"3,3,4,3.5,4.5,4.5,4.5,4,4.5,4.5,4.5,5",nice motel
2390,2,2018-06-25T09:00:16Z,"3.5,3.5,3,4,4,4.5,4,4,4.5,4,4,3",Great staff and room.
2391,10,2018-06-25T09:00:16Z,,Just O.K.
2392,5,2018-06-25T09:00:16Z,,Comfortable 1 night stay
2393,0,2018-06-25T09:00:15Z,,Will not come back
2394,1,2018-06-25T09:00:15Z,,I paid but didnt stay
2395,1,2018-06-25T09:00:15Z,,Needs major renovation in the room
2396,2,2018-06-25T09:00:15Z,"4,3.5,4.5,4.5,4.5,4,4.5,4,4,4,4.5,4",CLEAN CRISPPS SHHETS GREAT MANAGER
2397,1,2018-06-25T09:00:09Z,"4.5,4,4,3.5,4.5,4.5,4.5,4,4.5,4,4.5,4",Nice Place
2398,4,2018-06-25T09:00:08Z,,Wish I could give them negative stars!!!
2399,15,2018-06-25T09:00:08Z,,Impressed
2400,2,2018-06-25T09:00:08Z,"3.5,4,4,3.5,4,4.5,4,4.5,4,4,4.5,3.5",Our First Time
2401,4,2018-06-25T09:00:08Z,,We always stay at the Hyatt when we go to Valencia
2402,1,2018-06-25T09:00:08Z,,Wknd 4 2
2403,3,2018-06-25T09:00:08Z,,One of the men in Valet was loud and obnoxious! T
2404,1,2018-06-25T09:00:08Z,,Very disappointed
2405,5,2018-06-25T09:00:08Z,"5,4,3.5,4,5,5,4.5,4.5,4.5,4,4,4",Decent But Unexceptional
2406,7,2018-06-25T09:00:08Z,,Great Hotel
2407,1,2018-06-25T09:00:06Z,,Isn't the best but does have a good bed.
2408,2,2018-06-25T09:00:04Z,,Nites Inn
2409,79,2018-06-25T08:59:59Z,"3,3,3.5,3.5,4.5,4.5,4.5,4.5,4,4,5",To expensive for what you get.
2410,1,2018-06-25T08:59:59Z,,Accommodations
2411,1,2018-06-25T08:59:59Z,,Nice clean hotel. And friendly staff
2412,50,2018-06-25T08:59:59Z,"4.5,5,4.5,4.5,4.5,4.5,4,4.5,4.5,4.5,4",Pleasantly Surprised
2413,1,2018-06-25T08:59:59Z,,Would stay again if improved.
2414,0,2018-06-25T08:59:59Z,"4,4.5,4,3.5,4,4,4,4,4.5,4,4",beach
2415,36,2018-06-25T08:59:59Z,"4,3,4,4.5,4,4,4,4,5,4.5,4.5,3",Good for one night
2416,2,2018-06-25T08:59:59Z,,No heat on a cold night
2417,0,2018-06-25T08:59:59Z,"4.5,5,3.5,4.5,4,4.5,4.5,4.5,4,4,4",Trip with grandson
2418,1,2018-06-25T08:59:59Z,,Pacific Shores Inn
2419,6,2018-06-25T08:59:59Z,,"Close to beach, but old and dirty"
2420,2,2018-06-25T08:59:59Z,,Great Stay
2421,1,2018-06-25T08:59:59Z,"4,4,5,4.5,4.5,3,3.5,4.5,4,4.5,4.5","Simple, cozy and convenient"
2422,4,2018-06-25T08:59:59Z,,Won't stay there again
2423,9,2018-06-25T08:59:46Z,,Great Location at Foot of the Flats in Cleveland
2424,1,2018-06-25T08:59:46Z,,A Hip addition to Cleveland Downtown waterfront!
2425,3,2018-06-25T08:59:46Z,,Great stay location!
2426,1,2018-06-25T08:59:43Z,,Neighbors make a difference.
2427,6,2018-06-25T08:59:43Z,,Overnight
2428,1,2018-06-25T08:59:43Z,,Convenient
2429,1,2018-06-25T08:59:42Z,,Excellent stay!
2430,1,2018-06-25T08:59:42Z,,Team Tourn Stay - PERFECT for families
2431,0,2018-06-25T08:59:42Z,,Nice stop over
2432,2,2018-06-25T08:59:30Z,,Great accommodations and management
2433,2,2018-06-25T08:59:14Z,,Worst night ever
2434,26,2018-06-25T08:59:14Z,"4.5,5,4.5,3.5,5,5,4.5,4.5,4,4,4.5",Perfect hotel for passing through the area.
2435,10,2018-06-25T08:59:10Z,,Finally found a nice place!
2436,5,2018-06-25T08:59:08Z,,Good place to stay on the Gulf Coast
2437,1,2018-06-25T08:59:08Z,,Great for the price!
2438,1,2018-06-25T08:59:02Z,,Home away from home except for a few challenges
2439,1,2018-06-25T08:59:02Z,,A very disappointing stay at Ramada
2440,1,2018-06-25T08:59:02Z,,Good value
2441,6,2018-06-25T08:59:02Z,,I will not return
2442,1,2018-06-25T08:59:02Z,,"Dirty, poorly maintained, seamy activity in lobby"
2443,7,2018-06-25T08:59:02Z,"5,3.5,4,3,4.5,4,5,4,4.5,4.5,4.5,4.5",Worst place ever!!! Save your time and money!!!
2444,1,2018-06-25T08:59:01Z,"3.5,4.5,4,4,4,4.5,4,4,4,4.5,4.5","Great hotel, great location and GREAT staff"
2445,7,2018-06-25T08:59:01Z,,Love Couple
2446,1,2018-06-25T08:59:01Z,,"Great Location, Slow Food Service"
2447,8,2018-06-25T08:59:01Z,,February 6 stay
2448,2,2018-06-25T08:59:01Z,,Love it!
2449,6,2018-06-25T08:58:57Z,"4,4.5,3.5,4.5,4.5,4.5,4.5,4.5,4,4,4,4.5","Well kept classic motel, good character"
2450,2,2018-06-25T08:58:57Z,,Rated 10 out of 5
