res_id,name,tel,rank
3684,Le Benkay,+33 1 40 58 21 26,1468
3685,Déclic Café,+33 1 43 37 59 73,7453
3686,Le Kennedy,+33 1 42 88 22 39,14830
3687,Chateau Kefraya,+33 1 43 35 04 04,5006
3688,Le Comptoir Buffon,+33 1 72 60 05 35,6129
3689,Restaurant Printemps,+33 9 80 88 88 26,14186
3690,Enza & Famiglia,+33 1 40 41 06 25,1565
3691,L'As Du Poulet,+33 1 45 43 19 19,4055
3692,Lou Pasta,+33 6 11 18 88 70,9438
3693,Le Phenix du Vietnam,+33 1 80 50 74 88,10560
3694,Boot Cafe,+33 1 43 44 74 12,
3695,Morry's,+33 1 48 07 03 03,5882
3696,Pâtisserie Poncet&Co,+33 1 45 45 21 54,
3697,L'Oxymore,+33 7 61 60 01 06,11243
3698,Le Depart Saint-Michel,+33 1 43 54 24 55,9907
3699,Bbongsin,+82 2-537-3787,13432
3700,Bboreu Ddua,+82 2-969-0482,9757
3701,Keg B Beer Garden,+82 2-334-1979,9616
3702,Bbong Ssi Ne Eol Big Sujebi,+82 2-2678-0142,8486
3703,Bbom Mo Doro,+82 2-722-4675,17140
3704,Bbong Feet,,6219
3705,Bbobbo Chicken,+82 2-755-5064,13322
3706,Bareu Mi Shabu Shabu,,3277
3707,Comma Mallang,+82 10-4645-2639,3198
3708,Centre Braised Spicy Chicken With Vegetables,,16297
3709,Dunkin Donut Chungjeongro Station Store,+82 2-6364-4949,
3710,Paradise,+82 2-2660-9010,15020
3711,Bbongip Love Shabu Noodles Soup Bossam Cold Buckwheat Noodles,+82 2-867-5868,14635
3712,Hapjeong Champ Chicken,+82 2-335-4970,8052
3713,Paris Baguette,,18896
3714,Yannick Martin,+33 1 42 60 58 61,
3715,Garcon !,+33 1 43 22 68 13,1920
3716,Cabana Beach,+33 7 56 81 33 00,15437
3717,Toritcho,+33 1 43 21 29 97,2758
3718,"La Sardegna, - CLOSED",+33 1 43 87 26 84,
3719,Ose African Cuisine St Lazare,,12790
3720,Cococo,+33 1 72 38 49 71,4785
3721,Rocher Du Liban,+33 6 68 34 78 55,10556
3722,Quinsou,+33 1 42 22 66 09,2316
3723,le syndicat,,
3724,,,
3725,La Maison du Bagel,+33 1 47 00 39 42,14736
3726,Guest,,8249
3727,La Boite a Sardines,+33 9 87 51 55 05,5360
3728,46 & 3rd,+33 7 71 35 28 77,745
3729,Eric Traiteur,+33 6 61 35 09 36,
3730,Papagallo,+33 1 45 80 53 20,8444
3731,Benson Kfe,+33 6 60 64 13 13,4411
3732,Yourself,+33 7 83 88 28 68,15193
3733,Manko Paris,+33 1 82 28 00 15,3343
3734,"Maison Beauchange, - CLOSED",+33 1 43 29 38 49,
3735,Chez Margot,+33 1 45 72 61 48,15354
3736,Volver Bastille,+33 1 48 05 20 30,4250
3737,Casa San Pablo,+33 1 42 74 75 90,1591
3738,Les Associes,+33 1 43 46 55 22,5668
3739,Echos Du Monde,+33 1 47 07 05 67,13611
3740,Kokoya,+33 1 44 90 98 12,1729
3741,Art Kitchen,+33 7 86 23 86 92,6588
3742,De Clercq les Rois de la Frite,+33 1 42 21 49 57,
3743,Mama Jackson Soul Food Restaurant gare de lyon,+33 6 16 72 78 64,2643
3744,Ô Saigon,+33 1 42 29 88 31,4567
3745,Le Bar Long,+33 1 42 99 98 50,5060
3746,The Vert,,14832
3747,Siam Square,,
3748,Tacos Numero 1,,
3749,Le Murmure,+33 1 45 54 40 18,1290
3750,Minim's de Paris,+33 1 44 71 04 73,10125
3751,Ginger's New York Coffee,+33 1 45 38 67 30,
3752,"Kopi Cream, - CLOSED",+33 6 30 39 79 54,
3753,Tafa - TRAITEUR ASIATIQUE,,14461
3754,Le Café Dalayrac,+33 1 42 96 54 57,
3755,Le Barbouquin,+33 9 84 32 13 21,6450
3756,"La Chapelle Restaurant, - CLOSED",+33 1 43 57 24 24,
3757,Out Fry - Chicken Kitchen 11eme,,13728
3758,L'Annexe,+33 1 42 56 44 09,
3759,"Pari's Cafe, - CLOSED",+33 1 58 59 00 17,
3760,Efendi Grill House,+33 9 51 28 27 27,11809
3761,Chez papa,+33 1 42 55 70 86,10760
3762,O'Tacos,+33 1 00 00 00 00,14565
3763,L’Attache,+33 1 45 31 01 22,7716
3764,Les 3 Chapeaux,,13617
3765,Cafe Marmot,+33 1 47 70 68 76,3470
3766,Poussin,+33 9 86 45 44 23,10487
3767,Prik Thai Poinsot,+33 1 42 18 10 88,13613
3768,Fulgurances L'adresse,+33 1 43 48 14 59,875
3769,Xia Chinese Restaurant,+33 1 47 53 95 26,15316
3770,Boulangerie Maison Marache,+33 1 48 05 73 85,11395
3771,Lucky Luciano Canettes,+33 1 42 49 34 48,10068
3772,May À Manger,,12401
3773,Swann et Vincent 15ème,+33 1 42 73 30 44,2063
3774,Cafe des Inities,+33 1 42 33 78 29,6523
3775,Kunchapai,,13231
3776,Le Sarrasin et le Froment Creperie,+33 1 56 24 32 06,925
3777,Mr Lounge,,
3778,Le Panoramique Concorde Atlantique Restaurant,+33 1 45 55 89 38,15379
3779,Le Franc Tireur,+33 1 45 74 17 00,3478
3780,La Frontera Champs-Elysées,+33 9 86 58 06 33,10562
3781,Les Petits Crus,+33 9 67 29 89 33,265
3782,Amorino,,12651
3783,Monteverdi,+33 1 42 34 55 90,898
3784,Eat Chicken,,10352
3785,99shokuya,+33 9 81 21 07 22,12459
3786,Bistrot Lucien,+33 1 83 91 71 68,4270
3787,Daroco Bourse,+33 1 42 21 93 71,2312
3788,Bobento,,
3789,Keili,+33 1 48 06 86 03,5224
3790,Brasserie des Ministères,+33 1 71 97 56 67,7632
3791,Colchide,+33 9 88 04 06 22,4924
3792,Le Bistro Lyonnais,+33 1 55 78 06 42,3136
3793,Le 50,,13427
3794,Divin' Art,+33 1 42 71 01 64,1506
3795,Hippo Gestion Et Cie,+33 1 40 64 14 97,
3796,Le Coup de Torchon,+33 1 46 33 22 93,708
3797,Le Limousin,+33 9 81 60 54 42,7338
3798,Restaurant Istanbul,+33 1 45 48 74 16,15154
3799,Poke Me,+33 1 45 25 06 03,10304
3800,Indian Restaurant,,14901
3801,Del Papa,+33 1 47 63 30 98,2137
3802,Dassai Joel Robuchon,+33 1 76 74 74 70,1457
3803,Drole d'endroit pour une rencontre,+33 1 42 55 14 25,15041
3804,Grissini,+33 1 44 18 05 73,7740
3805,Anticafé La Fayette,+33 1 82 07 83 42,
3806,Tikoun Olam,+33 1 43 43 04 22,3109
3807,Maison Plume Pâtisserie,+33 1 71 39 35 02,7968
3808,Au Relais Chardon,+33 9 84 35 44 04,9694
3809,Heng Heng Rapide,,9109
3810,Nick's Pizza,+33 1 48 24 11 94,400
3811,BANH MI VIET - Austerlitz,+33 1 71 97 33 70,7013
3812,Casa Murat,+33 1 40 71 81 42,1876
3813,Afrik'n'Fusion,+33 1 85 09 43 43,10265
3814,Grand Cafe Fauchon,+33 1 87 86 28 23,2670
3815,Le Rendez-Vous des Vignerons,+33 1 43 44 12 22,11942
3816,Beer Ba Ket,+82 2-969-0076,22774
3817,Sacha Finkelsztajn  - La Boutique Jaune,+33 1 42 72 78 91,
3818,Boutj'dao Sushi,+33 1 43 38 92 95,4439
3819,Park Cafe,+82 2-2090-8050,94
3820,Bonjuk,+82 2-455-6282,8393
3821,Gyoza House,+33 1 73 75 24 47,5935
3822,Thaï Minute,+33 9 87 16 07 35,12408
3823,Hoummos,,
3824,Quack's,+33 9 84 44 56 09,
3825,Bistro de L' Echanson,+33 1 43 22 86 46,7990
3826,Les Pates Vivantes,+33 1 45 23 10 21,2705
3827,Mac Food,+33 9 83 67 62 63,11738
3828,Le Petit 18,+33 1 46 06 06 39,6227
3829,Le Bistrot Des Campagnes,+33 1 40 47 91 27,627
3830,Bartoque,+33 1 49 24 04 05,11021
3831,Claude Colliot,+33 1 42 71 55 45,2815
3832,Bock'n Roll,+33 9 52 06 71 81,7617
3833,Park and Neuri Ge,+82 2-2638-2438,9118
3834,Les Ambassadeurs,+33 1 44 71 15 80,2350
3835,So Mimi Danpal Bread,+82 2-2274-5144,20852
3836,"Chez Antoine, - CLOSED",+33 1 45 27 15 74,
3837,Dunkin Donut Gangnam Finance Store,+82 2-2112-2989,
3838,So Gong Dong Earthen Bowl House,+82 2-761-1963,13075
3839,Dunkin Donut Time Square Store,+82 2-2638-2034,
3840,"Art Restaurant, - CLOSED",+33 9 80 45 09 28,
3841,Paris Croissant,+82 2-749-8757,2146
3842,Dai Dai,+33 1 83 98 92 36,2401
3843,Fame Da Lupo,+33 1 43 80 10 10,6327
3844,Kim Sushi,+33 1 48 74 48 16,12698
3845,Lorette & Les Garcons,+33 1 42 06 94 98,122
3846,The Factory M,+82 2-337-7117,17195
3847,Shah Restaurant and Sweet,+33 9 54 40 62 61,8910
3848,Le Bar a Bulles,+33 1 53 41 88 89,5015
3849,Bongpyeong Buckwheat Noodles,,7487
3850,Gyeongho Galbi,+82 2-730-9938,4956
3851,Pe I Barley Seu Won,+82 2-515-7889,8439
3852,Cafe Jass Gangnam,,
3853,Sushi Akashi,+33 1 44 90 05 68,13971
3854,Chocolaterie GIRARD Paris,+33 1 42 72 39 62,
3855,Flocon,+33 1 47 07 19 29,3472
3856,Hak Yolu,,10139
3857,Eden Park Pub,+33 1 43 26 02 96,8182
3858,Restaurant Rivoli,+33 1 42 60 40 22,15142
3859,Bibimbar,+33 1 40 37 43 69,8585
3860,Chez Eugene,+33 1 71 24 10 76,10247
3861,Mochi Chic,,14977
3862,Tacos Special Bezons,,11094
3863,"Creperie des Arts, - CLOSED",+33 1 43 26 15 68,
3864,Aux Mandarins de Belleville,+33 1 42 38 80 16,7711
3865,Rond sarrazin et calvados,+33 9 87 58 75 06,9745
3866,Grill Agora,+33 1 42 82 08 00,12852
3867,Le Marché Café Restaurant,+33 1 45 30 29 53,5467
3868,Le Barbe à Papa,+33 1 49 95 92 25,1543
3869,Given,+33 1 45 66 56 44,5659
3870,Souma,+33 1 42 36 95 49,14339
3871,La Baraque A.,,11047
3872,Le Petit Romeo,+33 1 43 42 51 01,6250
3873,Sushivivo,+33 1 48 04 35 00,14005
3874,Au Chai de l'Abbaye,+33 1 43 26 68 26,5025
3875,Bonjour Vietnam,+33 1 47 97 87 70,4818
3876,Fresh in Paris,+33 1 45 71 57 74,10232
3877,Burgy Time,,11110
3878,Genio osteria & Pizze,+33 1 42 84 38 82,10258
3879,The Harp Bar,+33 1 83 94 25 43,4971
3880,Laurier,+33 1 48 78 54 68,12260
3881,Le Epigrame,,12302
3882,"Cobea, - CLOSED",+33 1 43 20 21 39,
3883,La Locanda Di Pulcinella,+33 1 46 06 46 94,2183
3884,Cafe des Anges,+33 1 47 00 00 63,
3885,Cote Asie,+33 1 45 67 12 97,6665
3886,Antalya,+33 9 80 95 77 37,12538
3887,Le Biclowne,+33 1 42 39 89 84,9553
3888,"Restaurant Comptoir Canailles, - CLOSED",+33 1 53 20 95 56,
3889,Hibao Resto,+33 9 53 79 19 19,5648
3890,Petit Naka,+33 1 40 33 01 13,9658
3891,Casa Festa,+33 1 42 36 11 57,165
3892,Le Grand Bol,+33 1 77 16 89 91,3682
3893,Sorella,+33 1 42 56 49 37,
3894,Nature de Pain,,
3895,Ying et Yang,+33 1 42 64 95 81,5558
3896,Rambo,+33 9 50 73 22 47,2500
3897,L'Auberge du Bonheur,+33 1 40 08 06 93,4382
3898,Echizen SOBA TOGO,+33 1 73 71 69 23,4816
3899,Chez Jeanne,+33 9 52 37 74 34,3181
3900,"Hippopotamus, - CLOSED",+33 1 40 26 82 80,
3901,L'etoile Du Pandjab,+33 1 45 71 63 53,9637
3902,McDonald's,+33 1 48 74 22 12,14563
3903,Au Roi Du Cafe,+33 1 46 07 41 10,6408
3904,Thai Yim 2,+33 1 45 70 74 38,4368
3905,Le Bistrot des Fistons,+33 1 43 35 46 87,
3906,"Le Bistrot 117, - CLOSED",+33 1 49 29 00 60,
3907,Le Gyoza shop,+33 1 75 51 11 39,11950
3908,La'venue Du Liban,+33 9 50 47 91 95,8441
3909,La Pause Indienne,+33 1 77 17 78 29,7718
3910,Chez Habibi,+33 9 51 91 15 61,7147
3911,Le Cire Jaune,+33 6 16 48 43 94,7133
3912,Pottoka,+33 1 45 51 88 38,327
3913,Shogun,+33 1 40 59 42 08,14528
3914,Allenotheque,+33 1 84 74 21 21,2305
3915,Le Cyrano,+33 1 45 22 53 34,5788
3916,"SAVANNAH COFFEE, - CLOSED",+33 1 44 61 19 04,
3917,Au Train De Vie,+33 1 40 38 17 05,7365
3918,Resto des Dames,+33 1 42 94 13 14,6878
3919,Les Vitelloni,+33 1 48 87 38 45,6205
3920,Au Vieux Colombier,+33 1 45 48 53 81,2496
3921,Au Bon Coin,+33 1 43 31 55 57,700
3922,Restaurant Cesar,+33 9 84 30 38 23,5796
3923,Small Kitchen,+33 6 85 14 67 82,3970
3924,Comme a la Maison,+33 1 49 23 97 88,5494
3925,Vert Midi,+33 1 42 71 64 36,11206
3926,la cave cafe,+33 1 53 41 61 83,5589
3927,Ung Hung,+33 1 48 87 87 03,13329
3928,Eric Kayser - Place Vendôme,+33 1 42 97 59 29,
3929,Cafe Caesar,+33 1 45 74 77 10,477
3930,Restaurant Paraidis,+33 1 43 36 95 56,11634
3931,Manje & Co,+33 1 44 05 00 18,
3932,Oky Sushi,+33 6 07 89 73 52,12174
3933,le saint roch cafe,+33 1 43 67 57 81,13888
3934,Le Sous-Bock,+33 1 40 26 46 61,9327
3935,Bioburger Le Marais,+33 1 45 35 69 72,
3936,L'Ecaille de la Mascotte,+33 1 46 06 06 56,14639
3937,Osteria Del Passe Partout,+33 1 43 54 15 98,2645
3938,"Chez Eusebio, - CLOSED",+33 9 50 33 04 03,
3939,Bistro 79,+33 1 43 72 45 40,9997
3940,tendre voyou,,12246
3941,O'Woks,+33 1 42 40 55 55,14910
3942,L'Escargot,+33 1 71 93 14 97,1962
3943,Le Cafe de Diane,+33 1 42 96 81 12,14285
3944,Le Carladez,+33 1 48 74 26 61,6577
3945,L' Echappée,+33 1 47 97 44 58,970
3946,Thuy Long,+33 1 45 49 26 01,5620
3947,Signorina,+33 9 81 73 60 90,5273
3948,Pizza Venezia,+33 1 45 71 07 39,11292
3949,L’Entree Des Artistes Pigalle,+33 1 45 23 11 93,10361
3950,Le Clos Courcelles,+33 1 43 80 82 38,14786
3951,Moghol,+33 1 40 06 90 36,2095
3952,Boucan,,13718
3953,Long Hoa,+33 1 45 85 78 44,6516
3954,Baltard au Louvre,+33 9 83 32 01 29,742
3955,Augusto Pizzeria,+33 1 42 40 03 64,1011
3956,Bistropolitain,+33 1 42 61 27 22,6585
3957,Le Jouffrroy,+33 1 47 63 62 21,14552
3958,Chez Pradel Bastille,+33 1 43 55 09 59,1535
3959,La cachette des artistes perdus,,12139
3960,Mae Nam Choaphraya,+33 1 43 26 30 56,7771
3961,Allo-Sushi,+33 1 70 83 76 57,14005
3962,L Epee de Ble,+33 1 40 62 94 60,11134
3963,Le Rhum Marin,,8632
3964,Aqua Sushi,+33 1 42 74 49 38,14126
3965,Dalloyau Neuilly,,13446
3966,Le Clarence,+33 1 82 82 10 10,175
3967,Maison Milie,+33 1 73 70 18 46,8173
3968,L'Amiral,,12701
3969,Oh! Ma Mie! Cafe,+33 1 47 34 13 90,11119
3970,Ben&Mam's,+33 1 58 30 85 97,8077
3971,Restaurant Passerini,+33 1 43 42 27 56,3771
3972,Pizza Tina,,2354
3973,BCBG,+33 1 75 57 12 70,11958
3974,Cristal Room Baccarat,+33 1 40 22 11 10,1141
3975,Le soleil d'Anatolie,+33 1 42 01 04 70,11238
3976,Pizza Pronto,+33 1 45 43 90 50,
3977,Cafe du Pactole,+33 1 46 07 32 43,12611
3978,Okazaki Sushi,+33 1 44 61 71 50,8737
3979,The Hidden Cafe,011 33 1 42 05 38 40,12006
3980,H.A.N.D,+33 1 40 28 04 20,3105
3981,Maison Barth's,+33 7 77 32 18 50,6973
3982,Restaurant David Toutain,+33 1 45 50 11 10,304
3983,Fratelli,+33 1 47 66 56 53,947
3984,"Gloutons - Le Bistrot de La Garçonnière, - CLOSED",+33 9 73 68 14 47,
3985,Okinawa,+33 1 45 51 59 95,11815
3986,Le Vogue - Restaurant du Duplex,+33 1 45 00 45 00,14384
3987,Ji Xiang Express,+33 1 73 70 30 18,10580
3988,Etoile du Kashmir,+33 1 45 22 44 70,9494
3989,Le Plan B,+33 6 33 70 37 26,7210
3990,Chez Blanchette,+33 1 45 58 16 00,7824
3991,L'Orange Verte,+33 1 40 16 45 43,1356
3992,O'cinco Pizza,,11159
3993,Chez Leon,+33 6 62 87 25 37,2522
3994,L'embuscade,+33 1 46 27 36 86,13529
3995,Koko Cantine Japonaise,+33 1 40 33 46 37,6104
3996,Seab Seab,+33 1 45 57 99 36,3775
3997,"Les Saveurs d'Elisee, - CLOSED",+33 9 84 36 53 19,
3998,Razowski's,+33 1 45 44 04 14,8493
3999,L'Eglantine,+33 1 44 67 73 40,3090
4000,O Core Mio,+33 1 40 53 93 47,6822
4001,Magokoro,+33 1 80 50 29 35,378
4002,Au petit Parisien,+33 6 74 78 81 72,
4003,Le Raj's Palace restaurant indien,+33 1 46 27 56 10,6591
4004,Pizza Delizia chemin vert,+33 1 55 28 70 84,3059
4005,Prik Thai Maine,+33 1 43 27 61 15,659
4006,"restaurant pakistanais-indien, - CLOSED",+33 1 48 05 69 19,
4007,Hubris,+33 1 42 00 87 61,5484
4008,Cooperative laitiere du Beaufortain,+33 1 43 29 91 07,13986
4009,La Rotonde,+33 1 45 40 40 20,9176
4010,Brasserie du Louvre - Bocuse,+33 1 44 58 37 21,
4011,Maison des trois thés,+33 1 43 36 93 84,4607
4012,Pub Saint Michel,+33 1 46 33 30 41,
4013,Côme Bourse,+33 1 44 82 91 38,10102
4014,Takos King Chatelet,,13427
4015,Cafe Lateral,+33 1 43 80 20 96,2838
4016,Marcella,+33 1 40 08 08 25,
4017,Nalas Aappakadai,+33 1 42 05 50 50,5152
4018,Le P'tit Bouchon,+33 1 47 20 81 18,11211
4019,Papelli,+33 1 48 24 98 05,269
4020,"Gentle Gourmet Paris, - CLOSED",+33 1 43 43 48 49,
4021,La Piola Sciac a Tra,+(33)01145858944,4834
4022,Buzkashi,+33 9 53 41 92 30,93
4023,G.IV,+33 9 81 35 30 45,1194
4024,Brioche Doree,,
4025,Bonjuk,,20973
4026,McDonald's,+33 1 81 69 54 79,
4027,Le Barisien,+33 1 44 05 66 10,11956
4028,Caffe Bene  Yeongdengpo-gu Office Store,,13230
4029,Paris Baguette,+82 2-821-1045,22774
4030,Pig Han Yard,,17489
4031,"Peurom Nadeu, - CLOSED",+82 2-355-5957,
4032,Paris Pocha,+82 2-538-8771,
4033,Pascucci,,3598
4034,Bear Bal Coffee,,
4035,Boseong Nok Pork,+82 2-465-7317,14280
4036,Food Factory L'Hay-Les-Roses,+33 1 46 15 35 15,13918
4037,Saint James Paris - Le Restaurant,+33 1 44 05 81 88,
4038,"Monsieur Matthieu, - CLOSED",,
4039,Le Purgatoire,+33 1 48 78 77 13,10362
4040,La Gazelle,+33 1 42 52 54 54,2840
4041,Comets,,7820
4042,Etoile de Moscou,+33 1 40 16 95 73,12543
4043,"Il Gusto Sardo, - CLOSED",+33 1 47 20 08 90,
4044,Hollywood Savoy,+33 6 12 51 82 83,5811
4045,Vingt Heures Vin La Suite,+33 1 49 29 79 56,3070
4046,Le Comptoir du Marche Par Yves Camdeborde,,10688
4047,L'Alsacien,+33 1 42 77 64 22,315
4048,Kaori,+33 1 43 14 24 18,15071
4049,Sakura,+33 1 46 47 72 20,9971
4050,Jin yi fa,+33 1 46 06 64 37,
4051,Les Alchimistes,+33 1 42 96 69 86,12117
4052,Oh Purée!,+33 1 43 37 10 66,5269
4053,MAXAM,+33 9 88 44 77 11,
4054,Salina,+33 9 83 97 50 31,4451
4055,Le O'40,+33 1 56 54 84 00,11354
4056,Pizzeria Maria,+33 1 42 76 94 15,10093
4057,Pulcinella Paris 16,+33 9 52 47 94 42,9305
4058,Mamie Faubourg St Denis,+33 9 86 31 86 10,3055
4059,El Zokalo,+33 1 46 36 96 38,11056
4060,Le 17.45 Pigalle,+33 9 88 30 32 46,
4061,Ace Restaurant Club Rooftop,+33 6 24 41 36 02,
4062,Pétrelle,+33 1 42 82 11 02,7567
4063,Lobster And Co,+33 6 95 06 06 56,11304
4064,Nagoya Vouille,+33 1 45 31 35 28,12350
4065,Fenêtre sur Cour,+33 6 27 17 48 95,1076
4066,Maison Lardeux Boulangerie,+33 1 42 64 56 11,
4067,Maison Vérot Paris 3,+33 1 42 72 27 43,12367
4068,Deliziosa,+33 1 40 01 98 47,
4069,Au Depot 53,+33 1 73 75 19 63,12358
4070,Chez You Café,+33 1 44 24 51 65,
4071,Lilac R member,,12688
4072,La Terrasse de Pomone,+33 1 42 61 22 14,15331
4073,Le Perchoir Ménilmontant,+33 1 83 62 64 22,5548
4074,Chez Papa,+33 1 42 41 04 55,10211
4075,"Maison Thevenin, - CLOSED",+33 1 43 26 04 13,
4076,Zerda Cafe Paris 17,+33 1 42 00 25 15,1592
4077,Xiii Restaurant de Famille & Bar d'Amour,+33 1 40 05 07 06,
4078,Fukusushi,+33 1 45 83 67 59,14428
4079,Odette and Zoe,+33 1 42 97 48 75,11510
4080,Le Fournil,,2007
4081,Popelini,+33 1 42 49 86 19,
4082,Au Canon des Invalides,+33 1 47 05 48 68,4509
4083,"Bagelstein, - CLOSED",+33 6 11 83 67 58,
4084,Kilali,,13247
4085,Taisho Ken,+33 1 45 61 09 95,1979
4086,Matsuhisa Paris,+33 1 42 99 88 16,1111
4087,Le Café Cacahuète,+33 1 42 81 19 58,2367
4088,Lea Beyrouth,+33 9 52 61 42 74,11092
4089,Les Rupins,+33 1 53 19 97 04,536
4090,Cafe Grenelle,,10687
4091,Atelier Vivanda,+33 1 45 44 50 44,2267
4092,"La Taverne de la Huchette, - CLOSED",+33 1 43 25 84 08,
4093,Villa Positano,+33 1 48 28 00 83,5066
4094,Leader Sushi,+33 1 45 08 16 32,10998
4095,Zen,,12443
4096,Restaurant Shanghai,+33 1 42 60 18 20,8494
4097,Au Rendez-Vous Des Artistes,+33 1 48 78 14 12,5839
4098,Chido,+33 1 46 33 59 92,7098
4099,EL NOPALITO,+33 1 40 09 03 73,2498
4100,Pizza Pepino,+33 1 45 65 09 43,11051
4101,Le Ricaux,+33 1 48 74 18 33,9851
4102,La Mamma Paris,,14204
4103,Le Sourire de Saigon,+33 1 42 23 31 16,2098
4104,La Place Verte,+33 1 43 57 34 10,14961
4105,Le Cap Breton 75017,+33 1 45 72 23 81,10610
4106,Li Yuan,+33 1 43 43 99 27,13402
4107,Viens Poupoule,+33 1 73 70 38 87,14000
4108,Le Sevres,+33 1 47 34 09 56,15204
4109,La cave Mavrommatis,+33 1 45 35 64 95,9948
4110,Le Notable,+33 7 62 39 80 01,10616
4111,Chez Huang Sceaux,,14440
4112,Pitaya La Boétie,+33 1 85 15 59 07,12149
4113,Couscous Maison Arc en Ciel,+33 6 67 36 97 15,283
4114,Circonstances,+33 1 42 36 17 05,639
4115,Joayo Alesia,+33 9 80 55 38 07,7542
4116,Shang Palace,+33 1 53 67 19 92,641
4117,Nabab Kebab,+33 1 42 61 53 43,15381
4118,La Rotonde Restaurant,+33 1 48 74 23 91,4886
4119,Baili,+33 9 50 69 17 07,1338
4120,Sushi Yaki,+33 1 46 33 01 89,2160
4121,Chez ma Belle Mere,+33 1 43 44 38 21,2374
4122,Bagelstein,+33 9 66 97 11 17,1679
4123,The Broken Arm,+33 1 44 61 53 60,
4124,Mamichou,+33 9 80 96 74 54,11919
4125,Figue & Olive,+33 1 46 34 94 01,5650
4126,Mamie Gateaux,+33 1 42 22 32 15,
4127,Joeric,+33 1 73 70 31 15,1823
4128,Le P'tit Wagram,+33 6 59 43 75 33,5087
4129,Au Metro,+33 1 47 34 21 24,4613
4130,Baan Lao Thai,+33 1 42 36 63 09,5815
4131,Sous Les Baobabs Au Marche,,10183
4132,Traiteur Asaitique,,13304
4133,La Riziere,+33 1 42 02 32 61,11656
4134,Les Epiciers,+33 9 50 50 20 67,178
4135,La Patisserie Cyril Lignac - Chaillot,+33 1 55 87 21 40,
4136,Fatima Mohamed,+33 1 44 73 05 83,13069
4137,Traiteur Fa-Fa,,10814
4138,Mijo T,+33 1 47 97 25 77,1402
4139,Ça Redémarre,+33 6 82 16 17 34,
4140,Les Marmites de Fa,+33 1 48 74 28 54,1135
4141,Teayammi,+33 9 50 22 57 30,
4142,"Cafe Marco Polo, - CLOSED",+33 1 43 43 26 19,
4143,La Marguerite,,14280
4144,Babylone Bis,+33 1 42 33 48 35,8888
4145,Vivre Canal Saint Martin,+33 1 42 40 73 38,4522
4146,L'Esméralda,+33 1 45 01 67 87,9478
4147,Kintaro Ramen,+33 1 47 42 13 14,1145
4148,AVLI,+33 1 48 01 07 41,
4149,Julo,+33 1 47 00 33 54,6176
4150,Delizie d'Uggiano,+33 1 40 15 06 69,12854
4151,The Be Bop Bar,+33 899 10 12 77,
4152,Royal Fuji,+33 1 42 80 23 85,9254
4153,Burger Corner,+33 1 40 37 07 36,6728
4154,Ristorante Garum,+33 1 55 28 50 74,1492
4155,Le Resto-Zinc des Marcheurs de Planete,+33 1 43 48 90 98,
4156,Mamie Bonne Nouvelle,+33 9 83 96 90 66,
4157,Villa 15,+33 1 45 77 14 43,4234
4158,Casa Dias,+33 9 83 36 45 47,10094
4159,Gros Bao,,11489
4160,Istanbul Grill,+33 9 52 06 58 22,11955
4161,Frenchie Pigalle,,9393
4162,Soup'son,+33 9 84 12 73 04,12370
4163,Paul and Rimbaud,+33 9 73 50 91 86,5048
4164,Kaviari Delikatessen,+33 1 48 78 47 58,12342
4165,Nyamiam,+33 1 40 26 09 81,
4166,Paris france,+33 7 82 42 62 97,13210
4167,Cave la Truffiere - Bar a Vin,+33 9 51 86 65 09,10739
4168,Paul Paris Montorgueil,+33 1 40 13 01 61,
4169,La Flamme,+33 1 42 27 85 25,7976
4170,Le Perchoir Porte de Versailles,+33 1 83 62 64 21,15347
4171,Workshop Issé,,5263
4172,Hutch Hot-Dogs House,+33 1 42 26 08 13,11890
4173,Boulangerie EK Louvre - Palais Royal,,
4174,Burger King,+33 1 42 38 99 31,
4175,Rosa Bonheur la Creperie,+33 9 75 26 99 06,13107
4176,Ambiance de L'inde,+33 1 40 46 03 76,15341
4177,Kiki et Mimi,+33 1 43 29 16 47,13513
4178,Le Sultan,+33 1 42 36 52 15,13156
4179,La Pause Bristrot,+33 9 81 77 88 03,11892
4180,Cote pizza,+33 9 80 42 66 57,5250
4181,Le Coin,+33 1 43 87 58 96,990
4182,Cafe Le Dante,+33 1 43 54 18 68,4545
4183,Mom,+33 1 40 68 72 71,1178
4184,Cafe du Metro,+33 1 45 48 58 56,11565
4185,Le Palais Des Sultans,+33 1 42 05 55 67,9862
4186,La Bocca,+33 1 42 36 71 88,9288
4187,Le Bistrot Verdeau,+33 1 47 70 29 82,5675
4188,Suan Siam,+33 9 73 29 60 04,4927
4189,Pizza Gigi,+33 1 43 20 55 77,15306
4190,DOPPIO,+33 9 81 82 03 72,6216
4191,Lakou,+33 1 43 48 86 25,
4192,Le Tire-Bouchon,+33 1 45 63 90 36,4627
4193,Monville Paris,+33 9 51 59 74 86,3354
4194,La Cevicheria - Martel,+33 9 80 77 90 47,4940
4195,Asia Express,+33 1 48 78 41 90,14396
4196,Via Roma,+33 1 45 22 42 08,4113
4197,Pouliche,+33 1 45 89 07 56,221
4198,Bcbg,+33 1 44 09 82 29,3419
4199,Marcello - Italian restaurant,+33 1 43 26 52 26,2146
4200,Tabemono,+33 1 40 02 00 71,13302
4201,Amrit Inde,+33 1 40 46 03 76,10502
