cuisiness_ID,primary_cuisiness,cuisines,special_diets,cus_rest_rank
3471,Lebanese,"Lebanese, International, Mediterranean, Middle Eastern, Dining bars, Assyrian",Vegetarian Friendly,57
3472,French,French,,6275
3473,Unknown,,,
3474,Italian,"Pizza, Italian",,811
3475,Dessert,,,33
3476,French,French,,6776
3477,Moroccan,"Moroccan, Mediterranean",,120
3478,Quick Bites,"French, Cafe, European",,
3479,American,"American, Barbecue, Brew Pub, Pub",,137
3480,Japanese,"Japanese, Sushi, Asian",Vegetarian Friendly,347
3481,Italian,"Italian, Pizza",Vegetarian Friendly,621
3482,European,"European, Greek",,4064
3483,French,"French, Wine Bar",,4431
3484,Pizza,"Turkish, Pizza",Vegetarian Friendly,154
3485,French,"French, Vietnamese",,6493
3486,French,"French, European",Vegetarian Friendly,4373
3487,French,"French, European",Vegetarian Friendly,287
3488,Unknown,,,
3489,French,"French, Bar, Diner, Pub",,3036
3490,French,"French, Bar, European, Healthy","Vegetarian Friendly, Vegan Options, Gluten Free Options",192
3491,French,"French, European","Vegetarian Friendly, Vegan Options, Gluten Free Options",1261
3492,Brazilian,"Brazilian, Latin, Dining bars",,
3493,French,French,,5900
3494,French,"French, European",Vegetarian Friendly,1723
3495,Asian,"Asian, Vietnamese","Vegetarian Friendly, Vegan Options, Gluten Free Options",12
3496,Unknown,,,
3497,Unknown,"Japanese, Sushi",,
3498,Italian,Italian,,1641
3499,Unknown,,,
3500,Unknown,,,
3501,Moroccan,Moroccan,,39
3502,Unknown,,,
3503,French,"French, Bar, European",Vegetarian Friendly,353
3504,French,French,,6187
3505,Japanese,"Japanese, Asian, Sushi",,338
3506,Unknown,,,
3507,Quick Bites,"French, Fast Food, Healthy, Soups","Vegetarian Friendly, Vegan Options",105
3508,Unknown,,,
3509,Unknown,,,
3510,Asian,"Asian, Vietnamese",,195
3511,French,"French, Bar, Gastropub",Vegetarian Friendly,1991
3512,Irish,Irish,,14
3513,Lebanese,"Lebanese, Mediterranean, Middle Eastern",,243
3514,Italian,"Italian, European","Vegetarian Friendly, Vegan Options",275
3515,Chinese,"Chinese, Asian",,576
3516,Italian,"Italian, Pizza",,
3517,Italian,"Italian, European, Romana, Lazio, Central-Italian","Vegetarian Friendly, Vegan Options",167
3518,Unknown,,,
3519,Asian,"Asian, Vietnamese, Street Food","Vegetarian Friendly, Vegan Options",119
3520,French,"French, European",,1238
3521,International,International,Vegetarian Friendly,118
3522,Asian,"Thai, Asian",Vegetarian Friendly,
3523,French,French,,6468
3524,French,"French, European, Contemporary",Vegetarian Friendly,2314
3525,French,"French, Brew Pub, Cafe, Gastropub, European",,3597
3526,Italian,"Italian, European",Vegetarian Friendly,533
3527,Sushi,"Sushi, Asian",,464
3528,Unknown,,,
3529,Unknown,,,
3530,Unknown,,,
3531,Unknown,,,
3532,Unknown,,,
3533,Moroccan,"Moroccan, Mediterranean, Middle Eastern, Tunisian",Halal,63
3534,French,French,,3760
3535,French,"Bar, French, European",,3813
3536,Asian,"Asian, Vietnamese",,
3537,French,"French, Cafe, Fast Food, Healthy",,4877
3538,French,French,,
3539,French,"French, Greek, Fast Food, Contemporary, Street Food",,5972
3540,Fast Food,"Fast Food, Turkish, Middle Eastern, Mediterranean",,102
3541,Italian,"Italian, Mediterranean, European",Vegetarian Friendly,273
3542,Pub,Pub,,159
3543,Spanish,Spanish,,106
3544,Chinese,"Chinese, Asian",Vegetarian Friendly,124
3545,Italian,"Italian, International, European, French, Pizza",,462
3546,French,"French, European","Vegetarian Friendly, Vegan Options, Gluten Free Options",72
3547,Peruvian,"Seafood, Peruvian, Latin, Spanish, South American",,25
3548,Unknown,,,
3549,French,"French, Bar, Cafe, European",Vegetarian Friendly,3708
3550,Italian,"Italian, Pizza, European",Vegetarian Friendly,839
3551,French,"French, Bar, Pub",,1223
3552,Asian,"Thai, Asian",,294
3553,Italian,"Italian, Pizza",Vegetarian Friendly,640
3554,French,French,,4464
3555,Unknown,,,
3556,Unknown,,,
3557,Unknown,,,
3558,French,"French, Grill, Fusion",,43
3559,Dessert,,,757
3560,Unknown,,,
3561,Unknown,,,
3562,Unknown,,,
3563,American,"American, Asian, Korean, Singaporean, Seafood",,24
3564,Chinese,Chinese,,609
3565,Barbecue,"Barbecue, Grill, Middle Eastern",Halal,
3566,French,French,"Vegetarian Friendly, Gluten Free Options",618
3567,Italian,Italian,,
3568,Italian,Italian,Vegetarian Friendly,1255
3569,French,French,,
3570,Chinese,"Asian, Chinese",,643
3571,French,French,,5055
3572,Asian,"Asian, Taiwanese",,1306
3573,Unknown,,,
3574,French,French,,6182
3575,Chinese,"Chinese, Asian",Vegetarian Friendly,176
3576,Italian,"Italian, Fast Food, Mediterranean",Vegetarian Friendly,649
3577,French,"French, European, Fusion",,1046
3578,Lebanese,"Lebanese, Mediterranean, Middle Eastern","Vegetarian Friendly, Vegan Options",83
3579,French,"Bar, European, French, Contemporary",,3393
3580,Unknown,,,
3581,French,"French, European",,4968
3582,Turkish,Turkish,,98
3583,Chinese,"Asian, Chinese",Vegetarian Friendly,256
3584,Bakeries,French,,
3585,French,French,,5958
3586,Spanish,Spanish,,
3587,Unknown,,,
3588,French,French,,3566
3589,Japanese,"Japanese, Asian",,433
3590,French,"French, Bar, Cafe, European, Pub",,
3591,Lebanese,"Mediterranean, Turkish, Lebanese, Greek, Grill",,211
3592,Mediterranean,"Mediterranean, European, Greek","Vegetarian Friendly, Vegan Options",258
3593,Mexican,"Mexican, American",,
3594,Unknown,,,
3595,French,"French, European",Vegetarian Friendly,
3596,Fast Food,"Fast Food, Turkish, Middle Eastern",Halal,203
3597,Asian,"Asian, Thai","Vegetarian Friendly, Vegan Options",736
3598,American,American,,223
3599,French,"French, Bar, Cafe, European",,4112
3600,Chinese,"Chinese, Sushi",,662
3601,French,"French, European",,3999
3602,Italian,"Italian, French, Brew Pub, Pizza, Pub, Wine Bar",,1176
3603,Italian,"Italian, Northern-Italian, Central-Italian, Southern-Italian",Vegetarian Friendly,162
3604,French,"French, Bar, European",Vegetarian Friendly,4073
3605,French,"French, European",Vegetarian Friendly,766
3606,Moroccan,"Moroccan, Mediterranean",,184
3607,African,African,,107
3608,Hawaiian,Hawaiian,,43
3609,Cafe,"Cafe, European","Vegetarian Friendly, Gluten Free Options",119
3610,French,"French, European, Bar, Pub",,2493
3611,French,"French, European",,5301
3612,Japanese,"Japanese, Asian, Sushi",,472
3613,French,"French, Bar, European",Vegetarian Friendly,2465
3614,Italian,"Italian, Pizza, Mediterranean, Sicilian, Southern-Italian",Vegetarian Friendly,20
3615,Dessert,,Vegetarian Friendly,161
3616,French,French,,6732
3617,French,"French, Bar, Pub",Vegetarian Friendly,2927
3618,Unknown,,,
3619,French,"Cafe, European, Diner, French, Bar","Vegetarian Friendly, Vegan Options, Gluten Free Options",
3620,Unknown,,,
3621,Cafe,"Cafe, European",Vegetarian Friendly,
3622,Asian,Asian,,1531
3623,French,"French, Cafe","Vegetarian Friendly, Vegan Options",3174
3624,Asian,Asian,,1715
3625,Unknown,,,
3626,Japanese,"Japanese, Sushi",,791
3627,French,"French, European",,1013
3628,Unknown,,,
3629,French,"French, Brew Pub, Bar, European",,4459
3630,Japanese,"Japanese, Asian, Sushi",,
3631,Israeli,Israeli,,36
3632,French,"French, Bar, European",,3751
3633,Fast Food,Fast Food,,732
3634,French,"French, European, Grill",Vegetarian Friendly,1481
3635,French,"French, European, Asian, South American",,2129
3636,Asian,"Asian, Vietnamese",,1428
3637,Italian,Italian,,799
3638,French,French,,6828
3639,French,French,,6153
3640,Japanese,Japanese,,815
3641,European,"European, Portuguese",,2228
3642,French,French,,5591
3643,Unknown,"Chinese, Asian",,
3644,French,"French, Cafe, Bar, European, Pub",,
3645,Japanese,"Japanese, Sushi, Asian",Vegetarian Friendly,457
3646,French,French,,5973
3647,Italian,Italian,Vegetarian Friendly,
3648,American,"American, Fast Food, Street Food",,322
3649,Japanese,"Japanese, Asian, Sushi","Vegetarian Friendly, Vegan Options",120
3650,French,"Grill, French, Steakhouse, European",,1239
3651,Italian,"Italian, European, Wine Bar",Vegetarian Friendly,920
3652,Steakhouse,"Steakhouse, Argentinean",,45
3653,Japanese,"Japanese, Sushi",,223
3654,Asian,"Asian, Korean",Vegetarian Friendly,601
3655,Asian,"Asian, Cambodian",,1570
3656,Chinese,"Fast Food, Chinese",,605
3657,Dessert,"Belgian, European",,
3658,Italian,Italian,,1421
3659,Pizza,Pizza,,732
3660,Japanese,Japanese,,626
3661,French,"French, European",,4986
3662,American,American,Vegetarian Friendly,67
3663,Unknown,,,
3664,Italian,"Italian, Pizza","Vegetarian Friendly, Vegan Options",376
3665,Italian,"Italian, Pizza, European",Vegetarian Friendly,426
3666,Italian,"Italian, Pizza",,1055
3667,French,"French, European",,561
3668,American,"American, Fast Food",Vegetarian Friendly,46
3669,Turkish,Turkish,,86
3670,Pizza,Pizza,,736
3671,Pizza,Pizza,,
3672,French,French,,4288
3673,American,American,"Vegetarian Friendly, Vegan Options",69
3674,French,"French, Seafood, Gastropub, European, Fusion","Vegetarian Friendly, Gluten Free Options",2
3675,French,French,Vegetarian Friendly,620
3676,Chinese,"Asian, Grill, Chinese, Japanese, Barbecue",Vegetarian Friendly,353
3677,Unknown,,,
3678,Bakeries,,Vegetarian Friendly,
3679,French,"French, European, Wine Bar",,2124
3680,French,"French, Fast Food, European, Healthy, Soups",,6111
3681,French,"French, Gastropub","Vegetarian Friendly, Vegan Options",3509
3682,Italian,Italian,,857
3683,Unknown,,,
3684,Japanese,"Japanese, Sushi, Asian",Vegetarian Friendly,61
3685,French,"European, French",,4168
3686,French,French,,6745
3687,Lebanese,"Middle Eastern, Lebanese, Mediterranean",,94
3688,French,French,,3533
3689,Chinese,"Japanese, Asian, Thai, Soups, Chinese, Vietnamese",,639
3690,Italian,"Italian, Apulian, Northern-Italian, Central-Italian, Southern-Italian","Vegetarian Friendly, Vegan Options",219
3691,European,"Portuguese, European",,
3692,Italian,Italian,,1125
3693,Vietnamese,Vietnamese,,457
3694,Cafe,,,
3695,American,American,,193
3696,Bakeries,,,235
3697,Street Food,Street Food,,187
3698,French,"French, Cafe, European",Vegetarian Friendly,5205
3699,Unknown,,,
3700,Unknown,,,
3701,Unknown,,,
3702,Unknown,,,
3703,Unknown,,,
3704,Unknown,,,
3705,Unknown,,,
3706,Unknown,,,
3707,Asian,"Asian, Korean",,977
3708,Unknown,,,
3709,Unknown,,,
3710,Unknown,,,
3711,Unknown,,,
3712,Unknown,,,
3713,Unknown,,,
3714,Bakeries,,Vegetarian Friendly,109
3715,French,"French, European",,1242
3716,French,"French, Dining bars",,6969
3717,Japanese,"Japanese, Sushi, Asian",Vegetarian Friendly,127
3718,Unknown,,,
3719,Unknown,,,
3720,French,French,"Vegetarian Friendly, Vegan Options",2829
3721,Lebanese,Lebanese,,192
3722,French,French,,1471
3723,Unknown,,,
3724,,,,
3725,American,American,,463
3726,French,"French, European",,4556
3727,Peruvian,"Peruvian, Latin, Seafood, South American",,20
3728,American,"International, American, European","Vegetarian Friendly, Vegan Options, Gluten Free Options",31
3729,Cajun & Creole,Cajun & Creole,,
3730,French,French,,4635
3731,Unknown,,,
3732,French,"French, Soups",,6876
3733,Peruvian,"Peruvian, Latin","Vegetarian Friendly, Vegan Options",13
3734,French,"French, Fusion, Healthy",,
3735,French,"French, Healthy, Deli, Street Food",,6940
3736,Argentinean,Argentinean,,27
3737,Latin,"Latin, European, Spanish, Mediterranean","Vegetarian Friendly, Vegan Options",17
3738,French,"Bar, European, French",,3290
3739,Unknown,,,
3740,Japanese,"Japanese, Sushi, Asian",,82
3741,French,French,,3745
3742,Quick Bites,"Belgian, Fast Food",,98
3743,American,American,,87
3744,Asian,"Asian, Vietnamese",,648
3745,French,"French, European",,2957
3746,Unknown,,,
3747,Quick Bites,"Asian, Thai","Vegetarian Friendly, Vegan Options",85
3748,Unknown,,,
3749,French,"French, Bar, European","Vegetarian Friendly, Vegan Options",871
3750,Italian,"Italian, French",,1201
3751,Quick Bites,"American, Fast Food",,169
3752,Unknown,,,
3753,Unknown,,,
3754,French,"French, Bar, Cafe, European, Pub",Vegetarian Friendly,
3755,Cafe,"Street Food, Cafe",Vegetarian Friendly,380
3756,Bar,"Bar, International, Pub, Fusion, Diner",,
3757,Unknown,,,
3758,French,"French, Bar, Cafe, Grill, Pub",,
3759,French,"French, Pizza",,
3760,Unknown,,,
3761,French,"French, European",,5530
3762,Mexican,"Mexican, Fast Food",,102
3763,French,French,,4295
3764,Unknown,,,
3765,French,"French, Bar, Cafe, European",,2118
3766,French,French,,5438
3767,Asian,"Thai, Asian",,1958
3768,French,"French, European",,597
3769,Chinese,"Chinese, Asian",,700
3770,Unknown,,,
3771,Italian,"Italian, Pizza, Northern-Italian, Central-Italian, Southern-Italian",,1195
3772,French,French,,6048
3773,Italian,"Italian, European",Vegetarian Friendly,284
3774,French,"French, Bar, Cafe, European",,3721
3775,Thai,Thai,,444
3776,French,French,"Vegetarian Friendly, Vegan Options",636
3777,French,French,,
3778,Pizza,Pizza,,781
3779,French,"French, Bar, European",Vegetarian Friendly,2123
3780,Unknown,,,
3781,French,"French, European, Wine Bar",Vegetarian Friendly,179
3782,Unknown,,,
3783,Italian,"Italian, Mediterranean, European","Vegetarian Friendly, Vegan Options, Gluten Free Options",121
3784,Unknown,,,
3785,Unknown,,,
3786,French,"French, Contemporary, Gastropub",,2567
3787,Italian,Italian,"Vegetarian Friendly, Vegan Options",317
3788,Unknown,,,
3789,French,"French, Healthy, Cafe",Vegetarian Friendly,3044
3790,French,French,,4255
3791,Georgian,Georgian,Vegetarian Friendly,3
3792,French,"French, Bar, European",,1943
3793,Unknown,,,
3794,French,"French, European",Vegetarian Friendly,997
3795,Unknown,,,
3796,French,"French, European",Vegetarian Friendly,490
3797,French,"French, European",,4105
3798,Turkish,Turkish,,139
3799,Unknown,,,
3800,Unknown,,,
3801,Italian,"Italian, Pizza, European","Vegetarian Friendly, Vegan Options",
3802,French,"Japanese, French","Vegetarian Friendly, Vegan Options",970
3803,French,French,,6824
3804,Italian,"Italian, European, Pizza",,958
3805,Cafe,Cafe,,
3806,Barbecue,"Israeli, Barbecue",Kosher,52
3807,Unknown,,,
3808,French,French,,5115
3809,Chinese,Chinese,,406
3810,Italian,"Italian, American, Pizza, Fast Food",Vegetarian Friendly,49
3811,Asian,"Asian, Vietnamese, Soups",Vegetarian Friendly,1126
3812,Italian,"Italian, Mediterranean, European",Vegetarian Friendly,263
3813,African,African,,103
3814,French,"French, Gastropub",,1684
3815,Unknown,,,
3816,Unknown,,,
3817,Bakeries,"Polish, European","Vegetarian Friendly, Kosher",25
3818,Japanese,"Japanese, Sushi, Asian",,212
3819,American,"American, Cafe","Vegetarian Friendly, Vegan Options",10
3820,Unknown,,,
3821,Japanese,"Japanese, Asian",,311
3822,Asian,"Asian, Thai",,1882
3823,Unknown,,,
3824,Mexican,"Mexican, American",,
3825,French,"French, European",,4430
3826,Chinese,"Chinese, Asian","Vegetarian Friendly, Vegan Options",58
3827,Pizza,"Pizza, Greek",,642
3828,French,"French, Cafe",Vegetarian Friendly,3579
3829,French,"French, European","Vegetarian Friendly, Vegan Options",439
3830,Unknown,,,
3831,French,"French, European","Vegetarian Friendly, Vegan Options",1761
3832,French,French,,4245
3833,Unknown,,,
3834,French,"French, Bar, European",,1491
3835,Unknown,,,
3836,Unknown,,,
3837,Unknown,Seafood,,
3838,Unknown,,,
3839,Bakeries,,,49
3840,Mediterranean,Mediterranean,,
3841,Unknown,,,
3842,Italian,"Italian, Bar, Pizza",Vegetarian Friendly,329
3843,Italian,"Italian, European",,807
3844,Japanese,"Japanese, Sushi, Asian",,755
3845,French,French,,79
3846,Bar,"Bar, Pub",,183
3847,Indian,"Indian, Cafe, Asian, Middle Eastern, Pakistani, Bangladeshi",,197
3848,Vegetarian Friendly,,Vegetarian Friendly,
3849,Unknown,,,
3850,Unknown,,,
3851,Unknown,,,
3852,Unknown,,,
3853,Japanese,"Japanese, Asian, Sushi",,814
3854,Dessert,French,,281
3855,French,"French, European",,2120
3856,Unknown,,,
3857,Unknown,,,
3858,Unknown,,,
3859,Asian,"Asian, Korean",,1422
3860,French,French,,5345
3861,Unknown,,,
3862,Unknown,,,
3863,Unknown,,,
3864,Chinese,Chinese,,318
3865,Unknown,,,
3866,Mediterranean,"Mediterranean, Turkish, Greek",,1002
3867,French,"French, European, Bar",,3179
3868,French,"French, European",Vegetarian Friendly,1026
3869,French,"French, European, Soups",,3288
3870,Unknown,,,
3871,French,French,,5625
3872,French,French,,3587
3873,Chinese,"Chinese, Sushi",,631
3874,French,"French, European",,2942
3875,Asian,"Asian, Vietnamese",Vegetarian Friendly,697
3876,Unknown,,,
3877,French,French,,5654
3878,Italian,"Italian, Pizza, Deli",,1212
3879,Irish,"Pub, Irish",,8
3880,Mediterranean,Mediterranean,,981
3881,Unknown,,,
3882,French,French,,
3883,Italian,"Italian, Mediterranean, European",Vegetarian Friendly,302
3884,French,"French, Bar, Cafe, European","Vegetarian Friendly, Vegan Options, Gluten Free Options",
3885,Asian,"Vietnamese, Asian",Vegetarian Friendly,1055
3886,Turkish,Turkish,,118
3887,French,"French, Bar, European",,5067
3888,French,,,
3889,Chinese,"Chinese, Asian",Vegetarian Friendly,199
3890,Japanese,"Japanese, Hawaiian",,581
3891,Italian,"Italian, Pizza, European, Healthy","Vegetarian Friendly, Vegan Options",25
3892,Chinese,"Chinese, Asian",,90
3893,Italian,Italian,Vegetarian Friendly,
3894,Bakeries,French,,317
3895,Chinese,"Chinese, Asian",,195
3896,French,"French, Contemporary, Cafe",,1584
3897,French,"French, European",,2627
3898,Japanese,"Japanese, Asian",Vegetarian Friendly,232
3899,French,"French, European",Vegetarian Friendly,1969
3900,French,"Grill, French",,
3901,Indian,"Indian, Pakistani",,217
3902,Unknown,,,
3903,French,"French, Cafe, European, Pub",,3667
3904,Asian,"Asian, Thai",Vegetarian Friendly,599
3905,French,French,,
3906,French,French,,
3907,Fusion,Fusion,,246
3908,Lebanese,"Lebanese, Mediterranean",Vegetarian Friendly,159
3909,Indian,"Indian, Fast Food, Deli, Street Food, Pakistani",Vegetarian Friendly,168
3910,Bar,"Bar, Pub, Wine Bar",,720
3911,Bar,"Bar, Pub",,717
3912,French,"French, European, Healthy",,227
3913,Japanese,"Japanese, Asian",,859
3914,French,"French, European",Vegetarian Friendly,1464
3915,Unknown,,,
3916,American,"Brew Pub, Pub, American",,
3917,French,"French, Bar, European, Pub",,4117
3918,Mexican,"Mexican, Latin, Spanish, South American, Central American",Vegetarian Friendly,49
3919,Italian,"Italian, Mediterranean, European",Vegetarian Friendly,793
3920,French,"French, European, Bar, Pub",Vegetarian Friendly,1582
3921,French,"French, Healthy",Vegetarian Friendly,482
3922,Italian,"Italian, Pizza",Vegetarian Friendly,746
3923,French,"French, Cafe, Wine Bar, Gastropub, Pub",,2393
3924,Chinese,"Asian, Chinese, Thai, Vietnamese",,192
3925,French,"French, Healthy",,5675
3926,French,"French, Bar, Cafe, European",,3251
3927,Unknown,,,
3928,Bakeries,"European, French",Vegetarian Friendly,77
3929,Italian,"Italian, Pizza, European","Vegetarian Friendly, Vegan Options",63
3930,Unknown,,,
3931,Italian,"Italian, French, American, International, Healthy",,
3932,Japanese,Japanese,,726
3933,Unknown,,,
3934,French,"French, Bar, Pub",,4974
3935,American,"American, Fast Food",,
3936,French,"French, Seafood",,6683
3937,Italian,"Italian, Mediterranean, Northern-Italian, Central-Italian, Southern-Italian","Vegetarian Friendly, Vegan Options",355
3938,Spanish,Spanish,,
3939,French,"Grill, Diner, French",,5240
3940,French,French,,6006
3941,Chinese,"Asian, Thai, Chinese, Japanese",,681
3942,French,"French, European",,1264
3943,French,"French, European, Cafe",,6570
3944,French,"French, Bar, Pub",,3738
3945,Asian,"Asian, Thai",Vegetarian Friendly,90
3946,Asian,"Vietnamese, Asian","Vegetarian Friendly, Vegan Options",852
3947,Italian,Italian,Vegetarian Friendly,702
3948,Unknown,,,
3949,French,"International, French",,5389
3950,Unknown,,,
3951,Indian,"Indian, Pakistani","Vegetarian Friendly, Vegan Options",39
3952,Unknown,,,
3953,Asian,"Vietnamese, Asian",Vegetarian Friendly,1023
3954,French,"French, European, Gastropub","Vegetarian Friendly, Vegan Options, Gluten Free Options",512
3955,Pizza,"Pizza, Mediterranean",Vegetarian Friendly,
3956,French,French,Vegetarian Friendly,3742
3957,Unknown,,,
3958,French,French,,1020
3959,Italian,Italian,,
3960,Asian,"Thai, Asian",,1274
3961,Japanese,"Japanese, Sushi",,819
3962,Unknown,,,
3963,Unknown,,,
3964,Chinese,"Chinese, Japanese",,636
3965,Unknown,,,
3966,French,"Diner, French, European, Contemporary",,111
3967,French,French,,4523
3968,Unknown,,,
3969,Pizza,"Pizza, Fast Food",,616
3970,Fast Food,Fast Food,,293
3971,Italian,"Italian, Mediterranean, European",,515
3972,Italian,"Italian, Pizza",Vegetarian Friendly,326
3973,French,"French, Mediterranean, Pub, Wine Bar, Gastropub",Halal,5918
3974,French,"French, European",Vegetarian Friendly,779
3975,Turkish,Turkish,,103
3976,Italian,"Italian, Pizza",,
3977,Unknown,,,
3978,Unknown,,,
3979,French,French,Vegetarian Friendly,5926
3980,French,"French, Fusion","Vegetarian Friendly, Vegan Options, Gluten Free Options",1926
3981,French,French,,3931
3982,French,"French, European","Vegetarian Friendly, Vegan Options, Gluten Free Options",208
3983,Italian,"Italian, Mediterranean, European","Vegetarian Friendly, Vegan Options",127
3984,International,International,,
3985,Japanese,"Sushi, Japanese",,702
3986,French,French,,6608
3987,Chinese,"Chinese, Asian",,482
3988,Indian,"Indian, Middle Eastern, Pakistani",,214
3989,American,American,,229
3990,French,French,,4344
3991,French,"French, European, Gastropub",Vegetarian Friendly,911
3992,Unknown,,,
3993,French,"French, Moroccan, Mediterranean",,1598
3994,Unknown,,,
3995,Japanese,"Japanese, Asian, Hawaiian","Vegetarian Friendly, Vegan Options",321
3996,Asian,"Thai, Asian",Vegetarian Friendly,512
3997,French,"French, Caribbean, African, Barbecue, Dining bars",,
3998,American,"American, Bar",,260
3999,French,"French, European",,1918
4000,Italian,Italian,,864
4001,Japanese,"Japanese, Asian","Vegetarian Friendly, Vegan Options",13
4002,French,"French, Cafe",,
4003,Indian,"Indian, Healthy, Asian",Vegan Options,144
4004,Italian,"Italian, European",Vegetarian Friendly,413
4005,Asian,"Gastropub, Asian, Thai","Vegetarian Friendly, Vegan Options",56
4006,Indian,Indian,,
4007,French,"French, European, Wine Bar",,3189
4008,French,French,,6489
4009,French,French,,4913
4010,French,French,,
4011,Unknown,,,
4012,American,"Pub, American, Bar",,
4013,French,"French, Fast Food, Healthy, Mediterranean",,5287
4014,Unknown,,,
4015,French,"French, Cafe, European",Vegetarian Friendly,1775
